"","user_id","activity_date","product_group","n_purchases","gold_spend"
"60938",300661,2024-03-26,"Weapon",2,20
"60939",304362,2024-03-26,"Weapon",5,59
"60940",289608,2024-03-26,"Weapon",5,33
"60941",291004,2024-03-26,"Weapon",4,60
"60942",280565,2024-03-26,"Weapon",1,15
"60943",308252,2024-03-26,"Weapon",3,15
"60944",273070,2024-03-26,"Weapon",1,15
"60945",278390,2024-03-26,"Boost",1,100
"60946",309292,2024-03-26,"Weapon",1,5
"60947",288145,2024-03-26,"Weapon",1,49
"60948",275507,2024-03-26,"Weapon",2,30
"60949",274990,2024-03-26,"Weapon",1,12
"60950",272816,2024-03-26,"Weapon",1,7
"60951",275931,2024-03-26,"Weapon",1,50
"60952",291632,2024-03-06,"Weapon",1,15
"60953",300468,2024-03-06,"Weapon",10,73
"60954",286513,2024-03-06,"Weapon",5,47
"60955",281183,2024-03-06,"Weapon",5,49
"60956",283204,2024-03-06,"Weapon",3,39
"60957",287225,2024-03-06,"Weapon",1,4
"60958",305362,2024-03-06,"Weapon",1,15
"60959",274220,2024-03-06,"Weapon",5,25
"60960",300042,2024-03-06,"Weapon",1,6
"60961",279794,2024-03-06,"Weapon",2,37
"60962",297587,2024-03-06,"Weapon",2,20
"60963",288833,2024-03-06,"Boost",1,149
"60964",298436,2024-03-06,"Weapon",2,25
"60965",293681,2024-03-25,"Weapon",5,24
"60966",272422,2024-03-25,"Weapon",1,13
"60967",304609,2024-03-25,"Weapon",1,5
"60968",293491,2024-03-25,"Weapon",6,294
"60969",295930,2024-03-25,"Weapon",6,23
"60970",301283,2024-03-25,"Boost",3,11
"60971",301967,2024-03-25,"Boost",1,100
"60972",298655,2024-03-25,"Weapon",1,15
"60973",276047,2024-03-25,"Weapon",1,15
"60974",306457,2024-03-25,"Weapon",1,5
"60975",289371,2024-03-25,"Weapon",1,6
"60976",281378,2024-03-25,"Weapon",1,15
"60977",299295,2024-03-25,"Weapon",1,5
"60978",282983,2024-03-25,"Weapon",1,8
"60979",296639,2024-03-25,"Weapon",2,6
"60980",287888,2024-03-25,"Boost",1,100
"60981",309300,2024-03-25,"Weapon",2,30
"60982",292966,2024-03-17,"Weapon",4,18
"60983",285158,2024-03-17,"Weapon",6,68
"60984",304170,2024-03-17,"Weapon",1,3
"60985",302483,2024-03-17,"Weapon",2,10
"60986",281189,2024-03-17,"Weapon",1,5
"60987",304138,2024-03-17,"Weapon",2,17
"60988",281517,2024-03-17,"Weapon",3,35
"60989",281310,2024-03-17,"Weapon",4,30
"60990",279906,2024-03-17,"Weapon",2,21
"60991",289360,2024-03-17,"Weapon",1,15
"60992",291826,2024-03-17,"Weapon",1,7
"60993",305509,2024-03-17,"Weapon",1,5
"60994",305142,2024-03-17,"Weapon",1,11
"60995",305526,2024-03-17,"Boost",1,100
"60996",301325,2024-04-24,"Weapon",1,5
"60997",309062,2024-04-24,"Weapon",1,3
"60998",288309,2024-04-24,"Boost",1,4
"60999",279326,2024-04-24,"Weapon",1,36
"61000",305441,2024-04-24,"Weapon",1,12
"61001",295745,2024-04-24,"Boost",1,2
"61002",277001,2024-04-24,"Weapon",1,34
"61003",291380,2024-03-09,"Weapon",5,25
"61004",283652,2024-03-09,"Weapon",3,34
"61005",276955,2024-03-09,"Weapon",4,19
"61006",283127,2024-03-09,"Weapon",1,5
"61007",280611,2024-03-09,"Weapon",1,13
"61008",288791,2024-03-09,"Weapon",1,10
"61009",302490,2024-03-04,"Boost",1,100
"61010",277403,2024-03-04,"Weapon",1,5
"61011",273234,2024-03-04,"Weapon",1,4
"61012",279601,2024-03-04,"Weapon",3,15
"61013",295329,2024-03-04,"Weapon",2,10
"61014",285658,2024-03-04,"Weapon",2,30
"61015",286277,2024-03-04,"Boost",2,6
"61016",295846,2024-03-04,"Weapon",2,19
"61017",293407,2024-03-04,"Weapon",1,15
"61018",299603,2024-03-04,"Weapon",1,12
"61019",286310,2024-04-29,"Weapon",1,250
"61020",273914,2024-04-16,"Boost",1,100
"61021",294424,2024-04-16,"Weapon",1,5
"61022",285440,2024-04-17,"Weapon",1,7
"61023",275104,2024-04-17,"Boost",1,100
"61024",294746,2024-04-17,"Weapon",4,54
"61025",289333,2024-04-17,"Weapon",4,55
"61026",281777,2024-04-17,"Boost",2,200
"61027",272862,2024-04-17,"Weapon",1,2
"61028",295283,2024-04-17,"Boost",1,100
"61029",288473,2024-04-17,"Weapon",3,42
"61030",299406,2024-04-17,"Weapon",1,13
"61031",287308,2024-04-17,"Weapon",1,6
"61032",275860,2024-04-17,"Boost",1,100
"61033",293429,2024-03-28,"Weapon",1,7
"61034",297508,2024-03-28,"Weapon",6,66
"61035",280734,2024-03-28,"Boost",2,200
"61036",294343,2024-03-28,"Weapon",2,30
"61037",308982,2024-03-28,"Weapon",5,68
"61038",303477,2024-03-28,"Gear",1,9525
"61039",307631,2024-03-28,"Weapon",1,99
"61040",273807,2024-03-28,"Weapon",2,4
"61041",296201,2024-03-28,"Weapon",1,10
"61042",303293,2024-03-28,"Boost",1,100
"61043",287813,2024-03-28,"Weapon",1,15
"61044",280589,2024-03-05,"Weapon",2,12
"61045",293264,2024-03-05,"Weapon",11,126
"61046",307257,2024-03-05,"Weapon",3,35
"61047",306250,2024-03-05,"Weapon",2,10
"61048",283179,2024-03-05,"Weapon",1,15
"61049",290032,2024-03-05,"Weapon",1,7
"61050",276732,2024-03-05,"Weapon",1,5
"61051",303650,2024-03-01,"Weapon",1,5
"61052",291875,2024-03-01,"Weapon",2,25
"61053",307483,2024-03-01,"Weapon",2,10
"61054",299775,2024-03-01,"Weapon",1,7
"61055",297911,2024-03-01,"Gear",5,6777
"61056",282634,2024-03-01,"Boost",1,100
"61057",288533,2024-03-01,"Weapon",1,15
"61058",294013,2024-03-01,"Weapon",1,14
"61059",291943,2024-03-01,"Weapon",1,9
"61060",295732,2024-03-01,"Weapon",3,40
"61061",293926,2024-03-29,"Weapon",1,47
"61062",305048,2024-03-29,"Gear",1,5400
"61063",280854,2024-03-29,"Weapon",6,35
"61064",297840,2024-03-29,"Weapon",3,30
"61065",301259,2024-03-29,"Weapon",5,25
"61066",305455,2024-03-29,"Weapon",4,20
"61067",286167,2024-03-29,"Weapon",5,25
"61068",291002,2024-03-29,"Weapon",3,15
"61069",278503,2024-03-29,"Boost",1,4
"61070",303781,2024-03-29,"Weapon",3,12
"61071",278966,2024-03-29,"Weapon",5,73
"61072",307924,2024-03-29,"Boost",1,2
"61073",296985,2024-03-29,"Weapon",3,34
"61074",305862,2024-03-29,"Weapon",3,46
"61075",276045,2024-03-29,"Weapon",2,10
"61076",300156,2024-03-29,"Weapon",1,5
"61077",286660,2024-03-29,"Weapon",1,3
"61078",276418,2024-03-29,"Weapon",1,3
"61079",301239,2024-03-29,"Weapon",3,43
"61080",279143,2024-03-29,"Weapon",1,5
"61081",274861,2024-03-29,"Weapon",1,4
"61082",303856,2024-04-03,"Weapon",3,45
"61083",292752,2024-04-03,"Weapon",1,10
"61084",285247,2024-04-03,"Weapon",1,5
"61085",298157,2024-04-03,"Weapon",2,25
"61086",287596,2024-04-03,"Boost",1,100
"61087",304447,2024-04-03,"Weapon",8,110
"61088",296433,2024-04-03,"Weapon",1,5
"61089",295988,2024-04-03,"Weapon",1,12
"61090",272302,2024-04-03,"Weapon",3,15
"61091",287822,2024-04-03,"Weapon",1,1
"61092",297788,2024-04-12,"Weapon",2,44
"61093",288007,2024-04-12,"Weapon",3,34
"61094",279857,2024-04-12,"Weapon",2,24
"61095",290698,2024-04-12,"Boost",2,200
"61096",290571,2024-04-12,"Weapon",1,15
"61097",276478,2024-04-12,"Weapon",1,14
"61098",282761,2024-04-12,"Boost",1,49
"61099",304590,2024-04-12,"Weapon",2,12
"61100",307474,2024-04-12,"Weapon",2,14
"61101",305030,2024-04-12,"Weapon",1,15
"61102",287351,2024-04-12,"Weapon",2,15
"61103",305879,2024-04-12,"Weapon",1,5
"61104",300597,2024-04-12,"Weapon",1,29
"61105",279199,2024-03-24,"Boost",65,36556
"61106",273985,2024-03-24,"Weapon",2,7
"61107",282999,2024-03-24,"Weapon",3,28
"61108",307163,2024-03-24,"Weapon",5,25
"61109",302036,2024-03-24,"Weapon",5,33
"61110",274099,2024-03-24,"Weapon",5,21
"61111",274525,2024-03-24,"Weapon",3,14
"61112",283114,2024-03-24,"Weapon",1,3
"61113",309175,2024-03-24,"Gear",1,337
"61114",283397,2024-03-24,"Weapon",2,6
"61115",288562,2024-03-24,"Boost",1,99
"61116",289368,2024-03-24,"Weapon",1,49
"61117",288173,2024-03-22,"Weapon",1,5
"61118",301042,2024-03-22,"Boost",1,49
"61119",299304,2024-03-22,"Weapon",2,14
"61120",304566,2024-03-22,"Weapon",2,30
"61121",303664,2024-03-22,"Weapon",2,10
"61122",292575,2024-03-22,"Weapon",1,15
"61123",301152,2024-03-22,"Weapon",3,45
"61124",293628,2024-03-22,"Weapon",3,15
"61125",288123,2024-03-22,"Weapon",3,45
"61126",295428,2024-03-22,"Weapon",1,12
"61127",299596,2024-03-22,"Weapon",2,25
"61128",302857,2024-03-22,"Weapon",1,15
"61129",279224,2024-03-22,"Boost",1,44
"61130",278796,2024-03-22,"Weapon",1,3
"61131",299668,2024-03-27,"Weapon",6,33
"61132",307520,2024-03-27,"Weapon",5,25
"61133",279402,2024-03-27,"Weapon",3,15
"61134",281701,2024-03-27,"Weapon",1,3
"61135",308145,2024-03-27,"Weapon",1,12
"61136",300207,2024-03-27,"Weapon",2,10
"61137",301680,2024-03-27,"Weapon",2,9
"61138",301014,2024-03-27,"Weapon",2,32
"61139",280972,2024-03-27,"Weapon",2,12
"61140",293683,2024-03-27,"Weapon",1,50
"61141",289503,2024-03-27,"Weapon",2,93
"61142",272631,2024-03-27,"Weapon",1,15
"61143",285872,2024-03-27,"Weapon",2,12
"61144",293628,2024-03-27,"Weapon",2,49
"61145",306276,2024-03-27,"Weapon",1,5
"61146",286787,2024-03-27,"Weapon",1,5
"61147",292881,2024-03-27,"Weapon",1,15
"61148",296067,2024-03-27,"Weapon",1,5
"61149",300434,2024-04-23,"Weapon",2,30
"61150",289351,2024-04-23,"Boost",1,100
"61151",287475,2024-04-23,"Boost",3,11
"61152",293504,2024-04-23,"Weapon",1,11
"61153",273906,2024-04-23,"Boost",2,6
"61154",301902,2024-04-23,"Weapon",1,36
"61155",277556,2024-04-23,"Weapon",2,26
"61156",289719,2024-04-23,"Weapon",1,4
"61157",278790,2024-04-23,"Weapon",1,21
"61158",291897,2024-04-23,"Weapon",2,28
"61159",291714,2024-03-11,"Weapon",1,15
"61160",272098,2024-03-11,"Weapon",2,27
"61161",302213,2024-03-11,"Weapon",6,64
"61162",280957,2024-03-11,"Weapon",5,24
"61163",304913,2024-03-11,"Weapon",2,18
"61164",280497,2024-03-11,"Weapon",4,28
"61165",292801,2024-03-11,"Weapon",1,18
"61166",292698,2024-03-11,"Weapon",2,9
"61167",277476,2024-03-11,"Weapon",1,23
"61168",291808,2024-03-11,"Boost",1,100
"61169",272434,2024-04-18,"Weapon",9,63
"61170",278774,2024-04-18,"Boost",2,598
"61171",284744,2024-04-18,"Weapon",3,44
"61172",299344,2024-04-18,"Weapon",4,45
"61173",275569,2024-04-18,"Weapon",2,29
"61174",273921,2024-04-18,"Weapon",5,57
"61175",291521,2024-04-18,"Weapon",2,10
"61176",273661,2024-04-18,"Weapon",2,8
"61177",283561,2024-04-18,"Weapon",6,87
"61178",293104,2024-04-18,"Weapon",2,6
"61179",278510,2024-04-18,"Weapon",2,10
"61180",274605,2024-04-18,"Weapon",1,23
"61181",301556,2024-04-18,"Weapon",1,23
"61182",308974,2024-04-18,"Weapon",1,9
"61183",308163,2024-04-18,"Weapon",1,4
"61184",308326,2024-04-18,"Weapon",1,13
"61185",307960,2024-03-28,"Weapon",2,21
"61186",285996,2024-03-28,"Boost",1,149
"61187",304194,2024-03-28,"Weapon",2,10
"61188",279189,2024-03-28,"Weapon",1,5
"61189",284950,2024-03-05,"Weapon",3,37
"61190",304593,2024-03-05,"Weapon",4,49
"61191",285143,2024-03-05,"Weapon",2,7
"61192",285054,2024-03-05,"Weapon",3,42
"61193",304529,2024-03-05,"Weapon",4,20
"61194",298792,2024-03-05,"Weapon",2,20
"61195",287612,2024-03-05,"Weapon",4,52
"61196",279199,2024-03-05,"Boost",1,1585
"61197",283986,2024-03-05,"Weapon",1,15
"61198",290385,2024-03-05,"Weapon",1,5
"61199",288095,2024-03-05,"Weapon",1,3
"61200",297916,2024-03-05,"Weapon",2,10
"61201",279502,2024-03-05,"Weapon",1,5
"61202",283781,2024-03-05,"Weapon",1,15
"61203",303836,2024-03-05,"Boost",1,100
"61204",297609,2024-03-05,"Weapon",1,11
"61205",299646,2024-03-05,"Weapon",1,15
"61206",284400,2024-03-01,"Weapon",1,14
"61207",291858,2024-03-01,"Weapon",10,121
"61208",279199,2024-03-01,"Boost",32,21078
"61209",294929,2024-03-01,"Weapon",3,14
"61210",292879,2024-03-01,"Weapon",1,15
"61211",277143,2024-03-01,"Weapon",1,15
"61212",286743,2024-03-01,"Weapon",1,2
"61213",294668,2024-03-01,"Weapon",1,15
"61214",303867,2024-03-29,"Weapon",5,25
"61215",282184,2024-03-29,"Weapon",6,90
"61216",284707,2024-03-29,"Boost",7,3194
"61217",276214,2024-03-29,"Weapon",4,20
"61218",302668,2024-03-29,"Boost",1,3
"61219",308422,2024-03-29,"Boost",1,100
"61220",276535,2024-03-29,"Weapon",4,46
"61221",308002,2024-03-29,"Weapon",8,95
"61222",305048,2024-03-29,"Weapon",4,857
"61223",284109,2024-03-29,"Weapon",4,60
"61224",274180,2024-03-29,"Weapon",1,15
"61225",284775,2024-03-29,"Weapon",3,45
"61226",274007,2024-03-29,"Boost",1,49
"61227",288827,2024-03-29,"Weapon",1,500
"61228",282257,2024-03-29,"Weapon",1,3
"61229",308374,2024-03-29,"Boost",1,49
"61230",305747,2024-03-29,"Weapon",3,15
"61231",303333,2024-03-29,"Boost",1,99
"61232",292291,2024-03-29,"Weapon",2,63
"61233",296704,2024-03-29,"Weapon",2,10
"61234",301508,2024-03-29,"Weapon",2,14
"61235",296535,2024-03-29,"Weapon",1,5
"61236",285446,2024-04-03,"Weapon",4,45
"61237",281303,2024-04-03,"Weapon",4,18
"61238",281402,2024-04-03,"Weapon",5,33
"61239",298944,2024-04-03,"Weapon",1,5
"61240",288258,2024-04-03,"Weapon",1,3
"61241",284112,2024-04-03,"Weapon",4,48
"61242",299250,2024-04-03,"Weapon",1,4
"61243",297694,2024-04-03,"Weapon",2,10
"61244",282761,2024-04-03,"Weapon",1,43
"61245",303907,2024-04-03,"Boost",1,149
"61246",302065,2024-04-03,"Weapon",1,5
"61247",292204,2024-04-12,"Weapon",5,25
"61248",290349,2024-04-12,"Weapon",1,50
"61249",296161,2024-04-12,"Weapon",3,217
"61250",306282,2024-04-12,"Weapon",4,60
"61251",285731,2024-04-12,"Weapon",3,9
"61252",299297,2024-04-12,"Weapon",5,23
"61253",276742,2024-04-12,"Weapon",1,5
"61254",279325,2024-04-12,"Weapon",1,11
"61255",290922,2024-04-12,"Weapon",3,32
"61256",297688,2024-04-12,"Weapon",2,17
"61257",288149,2024-04-12,"Weapon",1,4
"61258",295910,2024-04-12,"Weapon",1,12
"61259",294711,2024-04-12,"Weapon",1,50
"61260",295656,2024-04-12,"Weapon",1,25
"61261",277201,2024-03-24,"Weapon",2,19
"61262",306905,2024-03-24,"Weapon",3,18
"61263",281632,2024-03-24,"Weapon",1,13
"61264",288827,2024-03-24,"Weapon",2,138
"61265",287423,2024-03-24,"Weapon",2,30
"61266",290465,2024-03-24,"Boost",1,99
"61267",307944,2024-03-24,"Weapon",2,10
"61268",275399,2024-03-24,"Weapon",1,45
"61269",291353,2024-03-24,"Weapon",1,5
"61270",291087,2024-03-24,"Weapon",3,126
"61271",289050,2024-03-24,"Weapon",1,14
"61272",300957,2024-03-24,"Weapon",2,10
"61273",292120,2024-03-24,"Weapon",1,5
"61274",307512,2024-03-22,"Weapon",1,5
"61275",293959,2024-03-22,"Weapon",6,44
"61276",275677,2024-03-22,"Weapon",2,24
"61277",306750,2024-03-22,"Weapon",4,57
"61278",307562,2024-03-22,"Weapon",2,20
"61279",302471,2024-03-22,"Weapon",3,30
"61280",300464,2024-03-22,"Boost",1,100
"61281",300885,2024-03-22,"Weapon",1,62
"61282",286796,2024-03-22,"Weapon",1,50
"61283",275777,2024-03-22,"Weapon",2,30
"61284",307632,2024-03-22,"Weapon",2,19
"61285",285749,2024-03-22,"Weapon",1,6
"61286",284659,2024-03-22,"Gear",1,1890
"61287",301578,2024-03-27,"Weapon",6,61
"61288",304261,2024-03-27,"Weapon",6,77
"61289",300286,2024-03-27,"Weapon",3,3
"61290",306102,2024-03-27,"Weapon",3,33
"61291",278732,2024-03-27,"Weapon",3,43
"61292",285651,2024-03-27,"Weapon",1,11
"61293",289395,2024-03-27,"Weapon",3,28
"61294",283756,2024-03-27,"Weapon",2,20
"61295",295357,2024-03-27,"Weapon",8,55
"61296",289596,2024-03-27,"Weapon",1,15
"61297",306055,2024-03-27,"Weapon",2,19
"61298",296191,2024-03-27,"Weapon",5,25
"61299",303818,2024-03-27,"Weapon",1,14
"61300",292349,2024-03-27,"Weapon",2,11
"61301",280811,2024-03-27,"Weapon",2,17
"61302",275379,2024-03-27,"Weapon",1,29
"61303",275285,2024-03-27,"Weapon",1,4
"61304",279358,2024-03-27,"Weapon",6,105
"61305",302998,2024-03-27,"Weapon",2,28
"61306",273099,2024-03-27,"Weapon",1,5
"61307",290844,2024-03-27,"Weapon",1,12
"61308",285841,2024-03-27,"Weapon",2,9
"61309",304667,2024-03-27,"Weapon",2,20
"61310",307626,2024-03-27,"Weapon",1,49
"61311",299680,2024-03-27,"Weapon",2,28
"61312",295750,2024-03-27,"Weapon",1,5
"61313",275361,2024-04-23,"Weapon",3,74
"61314",307960,2024-04-23,"Weapon",4,57
"61315",300178,2024-04-23,"Weapon",2,46
"61316",279029,2024-04-23,"Weapon",1,1
"61317",306789,2024-04-23,"Boost",1,2
"61318",279721,2024-04-23,"Boost",1,100
"61319",308304,2024-04-23,"Boost",1,100
"61320",286451,2024-03-11,"Weapon",3,27
"61321",285226,2024-03-11,"Weapon",5,71
"61322",291001,2024-03-11,"Weapon",2,12
"61323",273710,2024-03-11,"Weapon",5,25
"61324",305341,2024-03-11,"Weapon",6,38
"61325",275753,2024-03-11,"Gear",4,6585
"61326",276550,2024-03-11,"Weapon",1,9
"61327",300531,2024-03-11,"Weapon",1,15
"61328",283167,2024-03-11,"Weapon",1,15
"61329",299427,2024-03-11,"Boost",3,300
"61330",285957,2024-03-11,"Weapon",1,1
"61331",274127,2024-03-11,"Weapon",3,37
"61332",292311,2024-03-11,"Weapon",3,17
"61333",305687,2024-03-11,"Weapon",4,51
"61334",285090,2024-03-11,"Weapon",1,12
"61335",296626,2024-03-11,"Weapon",1,22
"61336",272447,2024-04-18,"Weapon",2,30
"61337",294034,2024-04-18,"Weapon",8,60
"61338",279499,2024-04-18,"Weapon",1,14
"61339",308595,2024-04-18,"Weapon",2,10
"61340",308497,2024-04-18,"Weapon",2,31
"61341",280284,2024-04-18,"Weapon",1,15
"61342",277821,2024-04-18,"Boost",1,100
"61343",302499,2024-04-18,"Weapon",3,23
"61344",288880,2024-04-18,"Boost",2,200
"61345",299975,2024-04-18,"Weapon",1,4
"61346",280275,2024-04-18,"Weapon",1,71
"61347",300155,2024-04-14,"Weapon",5,73
"61348",301082,2024-04-14,"Weapon",5,51
"61349",299309,2024-04-14,"Weapon",1,9
"61350",307159,2024-04-14,"Weapon",2,27
"61351",274759,2024-04-14,"Weapon",3,37
"61352",298620,2024-04-14,"Weapon",1,10
"61353",278053,2024-04-14,"Weapon",1,18
"61354",301069,2024-04-14,"Weapon",1,8
"61355",288473,2024-04-14,"Weapon",2,7
"61356",273842,2024-04-14,"Weapon",1,19
"61357",306796,2024-04-16,"Weapon",1,5
"61358",292136,2024-04-16,"Weapon",3,14
"61359",307412,2024-04-16,"Boost",3,11
"61360",280284,2024-04-16,"Weapon",5,25
"61361",293621,2024-04-16,"Weapon",3,65
"61362",299072,2024-04-16,"Weapon",3,45
"61363",308946,2024-04-16,"Weapon",5,24
"61364",286570,2024-04-16,"Weapon",3,24
"61365",291836,2024-04-16,"Weapon",1,5
"61366",291050,2024-04-16,"Boost",1,100
"61367",284222,2024-04-16,"Weapon",1,11
"61368",294591,2024-04-16,"Weapon",1,2
"61369",303114,2024-04-16,"Weapon",1,4
"61370",307169,2024-04-17,"Weapon",7,56
"61371",307141,2024-04-17,"Weapon",8,91
"61372",308096,2024-04-17,"Weapon",3,15
"61373",273374,2024-04-17,"Weapon",1,5
"61374",303393,2024-04-17,"Weapon",3,14
"61375",274570,2024-04-17,"Weapon",5,75
"61376",287992,2024-04-17,"Weapon",1,14
"61377",280493,2024-04-17,"Weapon",2,23
"61378",292408,2024-04-17,"Weapon",2,10
"61379",304862,2024-04-17,"Weapon",3,19
"61380",299773,2024-04-17,"Weapon",3,45
"61381",282416,2024-03-28,"Weapon",6,54
"61382",278917,2024-03-28,"Weapon",5,25
"61383",306247,2024-03-28,"Weapon",2,30
"61384",283179,2024-03-28,"Weapon",2,42
"61385",302440,2024-03-28,"Weapon",1,31
"61386",288337,2024-03-28,"Weapon",4,43
"61387",307973,2024-03-28,"Weapon",1,12
"61388",299508,2024-03-28,"Boost",2,16
"61389",291212,2024-03-28,"Weapon",1,13
"61390",279548,2024-03-28,"Weapon",4,20
"61391",286094,2024-03-28,"Boost",1,500
"61392",281723,2024-03-28,"Weapon",1,8
"61393",287813,2024-03-28,"Boost",1,2
"61394",274951,2024-03-28,"Weapon",1,6
"61395",301563,2024-03-28,"Weapon",1,12
"61396",303218,2024-03-28,"Weapon",1,4
"61397",307382,2024-03-28,"Boost",1,100
"61398",308834,2024-03-05,"Weapon",2,18
"61399",304575,2024-03-05,"Weapon",3,38
"61400",284491,2024-03-05,"Weapon",2,30
"61401",291591,2024-03-05,"Weapon",5,24
"61402",277291,2024-03-05,"Weapon",2,10
"61403",306373,2024-03-05,"Weapon",3,45
"61404",289479,2024-03-05,"Gear",1,1100
"61405",287427,2024-03-05,"Weapon",1,24
"61406",298990,2024-03-05,"Weapon",3,15
"61407",274492,2024-03-05,"Weapon",2,10
"61408",275101,2024-03-05,"Weapon",2,25
"61409",280681,2024-03-05,"Boost",1,49
"61410",298933,2024-03-01,"Weapon",3,11
"61411",284597,2024-03-01,"Weapon",2,10
"61412",278331,2024-03-01,"Weapon",5,25
"61413",306021,2024-03-01,"Weapon",2,17
"61414",300980,2024-03-01,"Weapon",3,45
"61415",304484,2024-03-01,"Boost",1,99
"61416",283352,2024-03-01,"Weapon",1,13
"61417",309304,2024-03-01,"Weapon",1,15
"61418",274947,2024-03-01,"Weapon",2,24
"61419",291471,2024-03-01,"Gear",1,450
"61420",286487,2024-03-01,"Weapon",1,42
"61421",279032,2024-03-01,"Weapon",2,14
"61422",294903,2024-03-29,"Boost",3,597
"61423",303970,2024-03-29,"Weapon",1,7
"61424",275476,2024-03-29,"Weapon",3,15
"61425",292786,2024-03-29,"Weapon",2,30
"61426",298565,2024-03-29,"Boost",2,5
"61427",296233,2024-03-29,"Boost",1,100
"61428",301658,2024-03-29,"Weapon",1,14
"61429",294837,2024-03-29,"Weapon",1,21
"61430",304214,2024-03-29,"Weapon",2,18
"61431",275970,2024-03-29,"Weapon",1,36
"61432",277255,2024-03-29,"Weapon",1,5
"61433",277313,2024-04-03,"Weapon",4,54
"61434",288746,2024-04-03,"Weapon",1,6
"61435",283041,2024-04-03,"Boost",1,450
"61436",279423,2024-04-03,"Weapon",1,50
"61437",301328,2024-04-03,"Weapon",4,20
"61438",304835,2024-04-03,"Weapon",2,30
"61439",283791,2024-04-03,"Weapon",1,15
"61440",275637,2024-04-03,"Weapon",1,5
"61441",279555,2024-04-03,"Weapon",1,5
"61442",282791,2024-04-03,"Weapon",1,11
"61443",273749,2024-04-03,"Weapon",1,13
"61444",278603,2024-04-12,"Weapon",6,58
"61445",294147,2024-04-12,"Weapon",6,90
"61446",299259,2024-04-12,"Weapon",2,10
"61447",278080,2024-04-12,"Boost",1,100
"61448",272959,2024-04-12,"Boost",1,99
"61449",279515,2024-04-12,"Weapon",5,66
"61450",305485,2024-04-12,"Weapon",1,5
"61451",299270,2024-04-12,"Boost",1,100
"61452",308484,2024-03-24,"Weapon",5,25
"61453",279656,2024-03-24,"Weapon",3,29
"61454",302317,2024-03-24,"Weapon",5,23
"61455",304463,2024-03-24,"Weapon",1,5
"61456",305173,2024-03-24,"Weapon",1,6
"61457",300880,2024-03-24,"Weapon",1,19
"61458",296490,2024-03-24,"Weapon",2,10
"61459",286261,2024-03-24,"Weapon",1,15
"61460",286513,2024-03-24,"Weapon",1,69
"61461",274170,2024-03-24,"Weapon",1,1
"61462",308496,2024-03-22,"Weapon",5,25
"61463",293325,2024-03-22,"Weapon",2,30
"61464",301805,2024-03-22,"Weapon",11,1439
"61465",303215,2024-03-22,"Weapon",3,66
"61466",281815,2024-03-22,"Weapon",4,20
"61467",287012,2024-03-22,"Boost",1,100
"61468",288635,2024-03-22,"Weapon",4,57
"61469",293748,2024-03-22,"Weapon",5,25
"61470",274137,2024-03-22,"Weapon",2,8
"61471",304458,2024-03-22,"Weapon",5,56
"61472",280547,2024-03-22,"Weapon",1,10
"61473",277379,2024-03-22,"Weapon",8,67
"61474",276361,2024-03-22,"Weapon",5,69
"61475",272540,2024-03-22,"Weapon",3,32
"61476",306648,2024-03-22,"Weapon",1,13
"61477",290636,2024-03-22,"Boost",2,200
"61478",276963,2024-03-22,"Weapon",1,46
"61479",295871,2024-03-22,"Weapon",1,15
"61480",278926,2024-03-22,"Weapon",1,8
"61481",285938,2024-03-22,"Weapon",1,4
"61482",301112,2024-03-22,"Weapon",1,8
"61483",282217,2024-03-22,"Boost",1,99
"61484",278837,2024-03-27,"Weapon",6,21
"61485",299111,2024-03-27,"Weapon",7,45
"61486",285693,2024-03-27,"Weapon",5,25
"61487",299383,2024-03-27,"Weapon",3,45
"61488",274976,2024-03-27,"Weapon",4,15
"61489",283208,2024-03-27,"Weapon",2,10
"61490",273155,2024-03-27,"Weapon",2,30
"61491",282032,2024-03-27,"Boost",1,100
"61492",295899,2024-04-23,"Weapon",3,31
"61493",278855,2024-04-23,"Boost",3,33
"61494",289675,2024-04-23,"Weapon",1,13
"61495",302233,2024-04-23,"Weapon",2,14
"61496",305910,2024-04-23,"Weapon",1,42
"61497",275742,2024-04-23,"Weapon",1,14
"61498",285152,2024-04-23,"Weapon",1,24
"61499",294387,2024-04-23,"Boost",2,200
"61500",294354,2024-03-11,"Weapon",1,15
"61501",287818,2024-03-11,"Weapon",4,17
"61502",293932,2024-03-11,"Weapon",3,15
"61503",304866,2024-03-11,"Weapon",1,7
"61504",286906,2024-03-11,"Weapon",1,15
"61505",287020,2024-03-11,"Weapon",2,45
"61506",297842,2024-03-11,"Weapon",1,15
"61507",273680,2024-03-11,"Weapon",2,10
"61508",300366,2024-03-11,"Weapon",2,22
"61509",294167,2024-03-11,"Boost",1,150
"61510",308519,2024-03-11,"Weapon",1,340
"61511",290537,2024-04-18,"Weapon",9,80
"61512",295414,2024-04-18,"Weapon",1,4
"61513",274496,2024-04-18,"Weapon",2,19
"61514",300994,2024-04-18,"Weapon",3,36
"61515",272189,2024-04-18,"Weapon",5,136
"61516",305852,2024-04-18,"Weapon",2,37
"61517",294424,2024-04-18,"Weapon",4,48
"61518",276959,2024-04-18,"Weapon",4,40
"61519",296029,2024-04-18,"Boost",1,100
"61520",294832,2024-04-18,"Gear",1,3240
"61521",281083,2024-04-18,"Weapon",3,73
"61522",273526,2024-04-18,"Weapon",1,57
