"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"557",280833,2024-03-31,"Promotion",4.99,1
"558",281229,2024-03-10,"Promotion",4.99,5
"559",276293,2024-03-30,"Gold",4.99,11
"560",306640,2024-03-31,"Promotion",4.99,11
"561",302415,2024-03-26,"Remove Ads",NA,3
"562",298176,2024-03-27,"Promotion",9.99,7
"563",278351,2024-04-19,"Gold",4.99,3
"564",299427,2024-04-08,"Remove Ads",4.99,24
"565",274469,2024-04-27,"Promotion",4.99,26
"566",291607,2024-04-09,"Promotion",4.99,1
"567",279199,2024-03-29,"Promotion",6.99,86
"568",279199,2024-04-06,"Gold",19.99,99
"569",307559,2024-04-13,"Promotion",9.99,11
"570",279328,2024-04-14,"Promotion",9.99,19
"571",279328,2024-04-24,"Promotion",9.99,29
"572",276491,2024-04-22,"Gold",4.99,4
"573",287578,2024-03-19,"Gold",4.99,3
"574",291953,2024-03-17,"Gold",4.99,2
"575",294783,2024-03-23,"Remove Ads",4.99,9
"576",282798,2024-04-21,"Gold",4.99,131
"577",282798,2024-04-21,"Gold",4.99,147
"578",291975,2024-04-24,"Gold",4.99,4
"579",283220,2024-04-08,"Gold",4.99,22
"580",308202,2024-04-10,"Gold",4.99,3
"581",278736,2024-04-07,"Gold",4.99,2
"582",307811,2024-04-19,"Promotion",4.99,2
"583",297206,2024-03-18,"Promotion",4.99,2
"584",301132,2024-03-08,"Promotion",4.99,9
"585",275927,2024-04-25,"Gold",4.99,21
"586",303571,2024-04-05,"Promotion",4.99,1
"587",277873,2024-03-24,"Promotion",9.99,16
"588",275379,2024-04-06,"Remove Ads",4.99,8
"589",276442,2024-03-01,"Remove Ads",4.99,1
"590",279809,2024-03-06,"Promotion",4.99,1
"591",278091,2024-03-18,"Promotion",4.99,14
"592",287427,2024-03-07,"Remove Ads",4.99,2
"593",281491,2024-03-17,"Promotion",4.99,3
"594",287249,2024-03-20,"Gold",4.99,2
"595",282881,2024-03-11,"Promotion",4.99,5
"596",275347,2024-04-05,"Promotion",4.99,3
"597",277396,2024-03-17,"Gold",4.99,10
"598",280979,2024-03-25,"Promotion",4.99,2
"599",307903,2024-03-21,"Gold",4.99,8
"600",276293,2024-03-23,"Promotion",4.99,3
"601",285706,2024-03-16,"Promotion",4.99,1
"602",289867,2024-04-25,"Gold",4.99,2
"603",289867,2024-04-25,"Remove Ads",4.99,5
"604",291471,2024-03-13,"Remove Ads",NA,4
"605",304466,2024-04-24,"Promotion",4.99,1
"606",295926,2024-03-01,"Gold",4.99,1
"607",304552,2024-04-10,"Gold",9.99,9
"608",280323,2024-03-18,"Gold",4.99,3
"609",290188,2024-03-28,"Gold",4.99,3
"610",304152,2024-04-16,"Promotion",4.99,1
"611",279328,2024-04-12,"Gold",4.99,15
"612",279328,2024-04-22,"Gold",9.99,25
"613",288492,2024-03-02,"Gold",4.99,1
"614",299375,2024-04-21,"Promotion",4.99,4
"615",286020,2024-03-13,"Gold",4.99,2
"616",305258,2024-03-07,"Promotion",4.99,1
"617",307825,2024-03-15,"Promotion",4.99,1
"618",282798,2024-03-28,"Gold",4.99,5
"619",291514,2024-04-16,"Remove Ads",4.99,3
"620",283220,2024-03-28,"Promotion",4.99,7
"621",285071,2024-03-12,"Promotion",4.99,1
"622",286978,2024-04-09,"Gold",4.99,5
"623",300489,2024-04-03,"Promotion",4.99,3
"624",281777,2024-04-06,"Gold",4.99,1
"625",309220,2024-04-27,"Remove Ads",4.99,12
"626",283924,2024-04-21,"Remove Ads",4.99,4
"627",303823,2024-04-09,"Remove Ads",4.99,7
"628",281020,2024-04-07,"Promotion",4.99,1
"629",285118,2024-04-15,"Promotion",4.99,1
"630",308425,2024-04-17,"Promotion",4.99,1
"631",305048,2024-03-29,"Promotion",4.99,5
"632",298485,2024-04-06,"Gold",4.99,2
"633",296177,2024-03-15,"Promotion",4.99,2
"634",296177,2024-04-26,"Remove Ads",4.99,21
"635",289810,2024-03-28,"Promotion",4.99,2
"636",299625,2024-03-28,"Remove Ads",4.99,29
"637",299547,2024-04-04,"Gold",4.99,1
"638",272189,2024-03-24,"Gold",4.99,4
"639",306713,2024-04-18,"Remove Ads",4.99,12
"640",303692,2024-04-13,"Gold",4.99,6
"641",280979,2024-03-26,"Gold",4.99,3
"642",295786,2024-04-01,"Remove Ads",4.99,1
"643",279753,2024-04-16,"Promotion",4.99,2
"644",284659,2024-03-10,"Promotion",4.99,1
"645",275815,2024-03-14,"Gold",9.99,1
"646",284843,2024-04-18,"Gold",9.99,1
"647",274469,2024-03-16,"Promotion",4.99,8
"648",289867,2024-05-01,"Promotion",4.99,20
"649",291607,2024-04-09,"Promotion",4.99,2
"650",299527,2024-03-01,"Gold",4.99,2
"651",299527,2024-03-08,"Gold",4.99,7
"652",299427,2024-03-15,"Gold",4.99,13
"653",275753,2024-03-11,"Gold",4.99,3
"654",275753,2024-03-23,"Promotion",4.99,12
"655",275753,2024-03-29,"Promotion",9.99,15
"656",279199,2024-04-05,"Gold",9.99,97
"657",302906,2024-04-07,"Remove Ads",4.99,7
"658",281203,2024-04-24,"Promotion",9.99,7
"659",284891,2024-03-27,"Gold",4.99,13
"660",300183,2024-03-12,"Promotion",4.99,10
"661",309187,2024-04-24,"Remove Ads",4.99,7
"662",282355,2024-04-27,"Remove Ads",4.99,3
"663",282798,2024-03-28,"Gold",4.99,7
"664",295460,2024-03-20,"Promotion",4.99,6
"665",304091,2024-03-28,"Promotion",9.99,2
"666",308786,2024-03-26,"Gold",4.99,1
"667",280506,2024-03-06,"Gold",4.99,5
"668",284792,2024-04-08,"Gold",4.99,2
"669",281259,2024-04-03,"Gold",4.99,2
"670",292188,2024-04-02,"Remove Ads",4.99,2
"671",288936,2024-04-10,"Promotion",4.99,9
"672",272394,2024-04-15,"Remove Ads",4.99,1
"673",275927,2024-04-19,"Gold",4.99,19
"674",290698,2024-04-06,"Gold",4.99,15
"675",300596,2024-03-16,"Gold",4.99,2
"676",292307,2024-05-01,"Remove Ads",4.99,4
"677",284622,2024-04-20,"Gold",4.99,23
"678",273939,2024-04-23,"Promotion",4.99,4
"679",278091,2024-03-08,"Promotion",4.99,3
"680",298847,2024-04-14,"Promotion",9.99,9
"681",306268,2024-04-06,"Gold",4.99,3
"682",277453,2024-04-20,"Gold",9.99,4
"683",277453,2024-04-30,"Gold",4.99,13
"684",296430,2024-03-07,"Gold",4.99,3
"685",282987,2024-03-04,"Gold",4.99,2
"686",301353,2024-04-18,"Gold",4.99,1
"687",274416,2024-04-06,"Gold",4.99,1
"688",288307,2024-04-20,"Promotion",4.99,6
"689",293227,2024-03-07,"Promotion",4.99,1
"690",300029,2024-03-15,"Promotion",4.99,1
"691",283637,2024-03-01,"Remove Ads",4.99,1
"692",306102,2024-03-24,"Promotion",4.99,1
"693",285979,2024-03-03,"Gold",9.99,2
"694",305348,2024-04-30,"Promotion",4.99,11
"695",290017,2024-04-11,"Promotion",4.99,1
"696",281203,2024-04-30,"Promotion",4.99,15
"697",298034,2024-04-04,"Gold",4.99,2
"698",293146,2024-04-21,"Gold",4.99,1
"699",299041,2024-04-07,"Gold",4.99,1
"700",282135,2024-03-09,"Promotion",4.99,1
"701",282798,2024-04-12,"Gold",4.99,111
"702",306335,2024-03-28,"Promotion",4.99,3
"703",298031,2024-04-09,"Gold",4.99,3
"704",296251,2024-04-03,"Remove Ads",NA,6
"705",295460,2024-03-07,"Promotion",4.99,4
"706",280506,2024-03-06,"Gold",4.99,3
"707",277131,2024-04-20,"Promotion",4.99,1
"708",290698,2024-04-08,"Gold",4.99,20
"709",290698,2024-04-12,"Gold",9.99,28
"710",305509,2024-04-17,"Promotion",4.99,9
"711",297206,2024-03-18,"Gold",4.99,1
"712",297206,2024-03-21,"Gold",4.99,6
"713",283292,2024-03-04,"Promotion",4.99,2
"714",281777,2024-04-23,"Promotion",9.99,6
"715",275379,2024-04-20,"Remove Ads",4.99,10
"716",303150,2024-03-12,"Promotion",4.99,1
"717",278060,2024-03-01,"Remove Ads",4.99,1
"718",278091,2024-03-13,"Gold",4.99,9
"719",309320,2024-04-12,"Gold",4.99,1
"720",281020,2024-04-07,"Promotion",4.99,2
"721",284707,2024-03-08,"Gold",9.99,4
"722",296430,2024-03-05,"Promotion",4.99,1
"723",285274,2024-04-08,"Promotion",4.99,1
"724",294997,2024-03-02,"Gold",4.99,1
"725",306975,2024-03-04,"Gold",4.99,1
"726",300349,2024-03-11,"Gold",4.99,2
"727",309095,2024-03-11,"Promotion",4.99,2
"728",301365,2024-03-31,"Remove Ads",4.99,1
"729",305483,2024-04-15,"Gold",4.99,1
"730",290916,2024-04-08,"Gold",4.99,1
"731",288577,2024-03-02,"Gold",4.99,1
"732",306369,2024-04-20,"Gold",4.99,19
"733",305373,2024-03-29,"Promotion",4.99,1
"734",279199,2024-03-03,"Gold",9.99,12
"735",288509,2024-04-14,"Promotion",4.99,3
"736",275773,2024-03-21,"Gold",4.99,19
"737",281035,2024-03-15,"Gold",9.99,4
"738",279470,2024-04-30,"Promotion",4.99,2
"739",294167,2024-04-21,"Remove Ads",4.99,11
"740",295509,2024-04-10,"Gold",4.99,5
"741",307992,2024-04-19,"Remove Ads",4.99,6
"742",306335,2024-04-22,"Gold",4.99,8
"743",282798,2024-04-10,"Gold",4.99,60
"744",305461,2024-03-26,"Promotion",4.99,2
"745",279846,2024-04-21,"Gold",4.99,1
"746",306851,2024-04-01,"Gold",4.99,1
"747",308930,2024-03-12,"Promotion",4.99,1
"748",291890,2024-04-10,"Promotion",4.99,5
"749",291890,2024-04-10,"Promotion",4.99,6
"750",308370,2024-04-04,"Promotion",9.99,9
"751",308370,2024-04-05,"Gold",4.99,10
"752",290079,2024-03-15,"Promotion",4.99,1
"753",280804,2024-03-29,"Gold",29.99,11
"754",286978,2024-03-23,"Promotion",4.99,2
"755",277119,2024-03-10,"Gold",4.99,1
"756",292230,2024-04-16,"Gold",4.99,30
"757",303150,2024-04-30,"Promotion",4.99,16
"758",292915,2024-03-10,"Gold",4.99,1
"759",273601,2024-03-17,"Gold",4.99,4
"760",284707,2024-03-28,"Gold",9.99,23
"761",277969,2024-03-06,"Promotion",4.99,1
"762",296859,2024-04-23,"Promotion",4.99,5
"763",287708,2024-03-18,"Gold",4.99,2
"764",299625,2024-03-16,"Gold",4.99,14
"765",272776,2024-04-07,"Promotion",4.99,4
"766",292092,2024-03-06,"Gold",4.99,2
"767",301356,2024-04-23,"Promotion",9.99,18
"768",294973,2024-04-30,"Gold",4.99,3
"769",306713,2024-04-20,"Gold",29.99,14
"770",277701,2024-03-26,"Promotion",4.99,1
"771",275670,2024-03-26,"Promotion",4.99,1
"772",281460,2024-03-18,"Promotion",4.99,6
"773",306369,2024-04-19,"Remove Ads",4.99,17
"774",287361,2024-04-22,"Remove Ads",4.99,6
"775",299527,2024-03-11,"Gold",4.99,14
"776",299527,2024-04-15,"Gold",4.99,47
"777",299527,2024-04-15,"Gold",4.99,48
"778",274469,2024-03-02,"Gold",4.99,1
"779",279199,2024-03-02,"Gold",9.99,5
"780",281203,2024-04-21,"Gold",4.99,5
"781",305348,2024-04-09,"Promotion",4.99,6
"782",282336,2024-04-23,"Remove Ads",4.99,8
"783",303302,2024-04-05,"Promotion",4.99,1
"784",276232,2024-03-14,"Gold",4.99,2
"785",309187,2024-03-20,"Remove Ads",4.99,2
"786",306893,2024-03-28,"Promotion",4.99,1
"787",282124,2024-03-19,"Promotion",4.99,2
"788",290901,2024-04-05,"Gold",4.99,2
"789",307992,2024-04-15,"Promotion",4.99,4
"790",282798,2024-04-10,"Gold",4.99,53
"791",282798,2024-04-10,"Gold",4.99,55
"792",282798,2024-04-12,"Gold",4.99,104
"793",309213,2024-04-06,"Promotion",9.99,5
"794",290990,2024-03-03,"Remove Ads",4.99,1
"795",308551,2024-03-03,"Gold",4.99,4
"796",305461,2024-03-30,"Remove Ads",4.99,3
"797",296840,2024-03-30,"Remove Ads",4.99,5
"798",307623,2024-03-14,"Promotion",4.99,2
"799",307623,2024-03-22,"Promotion",4.99,9
"800",297847,2024-03-26,"Promotion",4.99,4
"801",294783,2024-04-11,"Remove Ads",4.99,13
"802",277425,2024-04-26,"Gold",4.99,4
"803",284792,2024-04-07,"Promotion",4.99,1
"804",301791,2024-04-27,"Gold",4.99,3
"805",283220,2024-04-09,"Gold",4.99,24
"806",294201,2024-03-29,"Remove Ads",4.99,7
"807",305509,2024-04-10,"Gold",4.99,6
"808",300596,2024-04-26,"Promotion",9.99,4
"809",302254,2024-04-06,"Gold",4.99,5
"810",295203,2024-04-06,"Promotion",4.99,15
"811",304553,2024-03-19,"Promotion",4.99,1
"812",308851,2024-03-02,"Gold",4.99,1
"813",295356,2024-04-23,"Promotion",4.99,1
"814",303646,2024-03-07,"Promotion",4.99,2
"815",296430,2024-03-09,"Promotion",4.99,6
"816",304606,2024-03-12,"Promotion",4.99,2
"817",304606,2024-03-26,"Promotion",4.99,7
"818",300484,2024-04-23,"Promotion",4.99,8
"819",288577,2024-04-23,"Gold",9.99,4
"820",288605,2024-03-07,"Gold",4.99,3
"821",292041,2024-04-27,"Gold",4.99,3
"822",287037,2024-03-18,"Gold",4.99,7
"823",276293,2024-03-23,"Gold",4.99,2
"824",279443,2024-03-26,"Promotion",4.99,3
"825",306150,2024-04-09,"Promotion",4.99,8
"826",282761,2024-05-01,"Promotion",4.99,3
"827",278514,2024-04-30,"Gold",4.99,2
"828",304932,2024-03-23,"Promotion",4.99,4
"829",306255,2024-04-27,"Gold",4.99,4
"830",308519,2024-03-17,"Promotion",9.99,4
"831",279328,2024-04-12,"Promotion",4.99,13
"832",295235,2024-03-17,"Promotion",9.99,15
"833",285671,2024-04-01,"Gold",4.99,1
"834",294903,2024-03-14,"Gold",4.99,1
"835",299270,2024-04-05,"Promotion",4.99,15
"836",294906,2024-04-27,"Promotion",4.99,3
"837",286095,2024-03-31,"Promotion",4.99,1
"838",283220,2024-04-13,"Gold",4.99,30
"839",288936,2024-04-26,"Remove Ads",4.99,16
"840",308202,2024-04-28,"Promotion",4.99,13
"841",288447,2024-04-05,"Gold",4.99,1
"842",304092,2024-03-23,"Promotion",4.99,3
"843",280354,2024-03-30,"Promotion",4.99,2
"844",306606,2024-03-02,"Gold",4.99,5
"845",279902,2024-03-21,"Promotion",4.99,1
"846",275379,2024-04-30,"Remove Ads",4.99,13
"847",296430,2024-03-10,"Remove Ads",NA,7
"848",277867,2024-04-10,"Gold",29.99,4
"849",292925,2024-04-09,"Promotion",4.99,3
"850",282824,2024-04-02,"Gold",4.99,1
"851",272547,2024-03-12,"Promotion",4.99,1
"852",276458,2024-04-28,"Gold",4.99,3
"853",297763,2024-03-26,"Promotion",4.99,2
"854",298742,2024-03-28,"Promotion",4.99,4
"855",274746,2024-04-16,"Remove Ads",4.99,4
"856",274791,2024-03-27,"Gold",4.99,2
"857",278110,2024-03-08,"Promotion",4.99,1
"858",281229,2024-03-13,"Promotion",4.99,9
"859",287361,2024-04-15,"Remove Ads",4.99,5
"860",277398,2024-03-02,"Promotion",4.99,3
"861",294978,2024-03-16,"Promotion",4.99,2
"862",283072,2024-04-12,"Promotion",4.99,1
"863",298962,2024-03-02,"Promotion",4.99,1
"864",305651,2024-03-21,"Promotion",4.99,1
"865",308673,2024-03-21,"Gold",4.99,3
"866",279328,2024-04-21,"Gold",9.99,24
"867",293654,2024-03-29,"Promotion",4.99,1
"868",306197,2024-04-06,"Gold",4.99,4
"869",276491,2024-04-22,"Gold",4.99,3
"870",272746,2024-03-30,"Promotion",9.99,3
"871",284665,2024-04-30,"Promotion",4.99,11
"872",286398,2024-03-01,"Gold",9.99,1
"873",286398,2024-03-08,"Promotion",4.99,7
"874",282387,2024-03-02,"Remove Ads",4.99,3
"875",282387,2024-03-05,"Gold",9.99,10
"876",287113,2024-03-02,"Gold",4.99,1
"877",308786,2024-03-27,"Gold",4.99,5
"878",282798,2024-04-13,"Gold",4.99,119
"879",297698,2024-03-01,"Promotion",4.99,1
"880",288936,2024-04-10,"Promotion",4.99,10
"881",275927,2024-04-17,"Gold",4.99,18
"882",290698,2024-04-02,"Promotion",9.99,8
"883",272219,2024-03-06,"Gold",4.99,1
"884",297195,2024-04-01,"Promotion",9.99,3
"885",292230,2024-04-17,"Gold",9.99,31
"886",294893,2024-04-05,"Gold",4.99,3
"887",302254,2024-03-08,"Gold",4.99,2
"888",272405,2024-04-24,"Remove Ads",4.99,5
"889",275257,2024-04-14,"Gold",4.99,3
"890",274172,2024-03-05,"Promotion",4.99,1
"891",301356,2024-04-29,"Remove Ads",4.99,20
"892",277525,2024-03-17,"Gold",9.99,4
"893",301939,2024-04-10,"Gold",4.99,1
"894",276293,2024-04-01,"Gold",4.99,12
"895",289867,2024-04-29,"Promotion",9.99,16
"896",299688,2024-04-23,"Promotion",4.99,2
"897",306640,2024-03-20,"Promotion",9.99,6
"898",279328,2024-04-07,"Promotion",4.99,5
"899",279199,2024-03-02,"Gold",9.99,11
"900",279199,2024-03-03,"Gold",9.99,13
"901",279199,2024-04-13,"Gold",9.99,112
"902",304865,2024-03-06,"Gold",4.99,8
"903",293903,2024-03-18,"Gold",4.99,4
"904",292220,2024-04-12,"Remove Ads",4.99,5
"905",305348,2024-04-09,"Promotion",9.99,5
"906",301704,2024-04-25,"Promotion",4.99,4
"907",276285,2024-03-04,"Promotion",4.99,2
"908",308949,2024-04-17,"Remove Ads",4.99,1
"909",284665,2024-04-04,"Promotion",4.99,4
"910",282798,2024-04-12,"Gold",4.99,103
"911",282798,2024-04-13,"Gold",4.99,115
"912",282798,2024-04-20,"Gold",4.99,128
"913",309213,2024-03-26,"Remove Ads",4.99,1
"914",308560,2024-03-14,"Gold",4.99,2
"915",295460,2024-04-17,"Promotion",4.99,16
"916",305461,2024-03-26,"Gold",4.99,1
"917",286414,2024-03-16,"Gold",4.99,3
"918",279764,2024-04-15,"Promotion",4.99,3
"919",283890,2024-04-05,"Promotion",4.99,2
"920",307623,2024-03-31,"Remove Ads",4.99,12
"921",286253,2024-03-31,"Promotion",4.99,9
"922",291890,2024-03-10,"Promotion",4.99,1
"923",294373,2024-03-30,"Gold",4.99,1
"924",277425,2024-04-30,"Promotion",4.99,6
"925",299207,2024-03-01,"Gold",4.99,4
"926",305762,2024-03-07,"Promotion",4.99,2
"927",303304,2024-04-01,"Remove Ads",4.99,5
"928",300371,2024-03-29,"Remove Ads",4.99,5
"929",292230,2024-03-30,"Gold",9.99,13
"930",295203,2024-04-05,"Gold",4.99,13
"931",280995,2024-04-29,"Promotion",4.99,5
"932",284707,2024-03-30,"Remove Ads",4.99,24
"933",284707,2024-04-11,"Gold",9.99,28
"934",283035,2024-03-05,"Promotion",4.99,1
"935",308696,2024-03-04,"Promotion",4.99,1
"936",304606,2024-03-27,"Gold",4.99,10
"937",308639,2024-04-20,"Promotion",4.99,1
"938",294418,2024-04-16,"Promotion",4.99,1
"939",277396,2024-03-08,"Promotion",4.99,9
"940",304386,2024-04-21,"Promotion",9.99,5
"941",299302,2024-04-02,"Promotion",4.99,5
"942",274469,2024-04-03,"Promotion",4.99,17
"943",306255,2024-04-26,"Gold",4.99,3
"944",288480,2024-03-02,"Gold",4.99,2
"945",304552,2024-04-07,"Promotion",4.99,1
"946",304552,2024-04-15,"Promotion",4.99,12
"947",279199,2024-03-03,"Gold",9.99,15
"948",279199,2024-03-10,"Gold",9.99,37
"949",279199,2024-03-23,"Gold",4.99,68
"950",279199,2024-03-23,"Gold",9.99,71
"951",284891,2024-04-03,"Gold",4.99,19
"952",281203,2024-04-25,"Gold",4.99,10
"953",307992,2024-04-15,"Gold",4.99,3
"954",300924,2024-03-27,"Promotion",4.99,1
"955",282798,2024-04-21,"Gold",4.99,132
"956",288709,2024-04-17,"Gold",4.99,3
"957",278774,2024-04-16,"Promotion",4.99,5
"958",304317,2024-04-09,"Promotion",4.99,4
"959",275614,2024-04-21,"Gold",4.99,5
"960",305720,2024-03-08,"Promotion",9.99,2
"961",288936,2024-04-10,"Gold",9.99,8
"962",275080,2024-05-01,"Promotion",4.99,1
"963",305762,2024-03-04,"Promotion",4.99,1
"964",275927,2024-03-29,"Gold",4.99,9
"965",290698,2024-04-09,"Gold",4.99,21
"966",300596,2024-04-26,"Gold",4.99,6
"967",296655,2024-03-15,"Remove Ads",4.99,2
"968",283832,2024-03-20,"Promotion",4.99,1
"969",309395,2024-03-26,"Promotion",4.99,4
"970",291208,2024-03-02,"Gold",4.99,1
"971",305048,2024-04-04,"Promotion",9.99,12
"972",298485,2024-04-25,"Promotion",4.99,6
"973",273557,2024-05-01,"Gold",4.99,3
"974",283372,2024-03-02,"Gold",9.99,2
"975",283372,2024-04-17,"Remove Ads",4.99,11
"976",297330,2024-04-11,"Promotion",4.99,1
"977",303273,2024-03-30,"Gold",4.99,1
"978",296747,2024-03-21,"Gold",4.99,1
"979",279753,2024-04-10,"Promotion",4.99,1
"980",306150,2024-04-03,"Gold",9.99,5
"981",276076,2024-04-24,"Promotion",4.99,1
"982",304552,2024-04-10,"Gold",9.99,10
"983",279199,2024-03-05,"Gold",4.99,23
"984",307559,2024-03-24,"Promotion",4.99,1
"985",304727,2024-03-04,"Promotion",4.99,1
"986",291585,2024-03-25,"Gold",4.99,1
"987",276273,2024-03-12,"Gold",4.99,1
"988",282798,2024-04-11,"Gold",4.99,85
"989",291972,2024-03-02,"Gold",4.99,2
"990",279558,2024-03-31,"Remove Ads",4.99,4
"991",295917,2024-04-19,"Promotion",4.99,1
"992",301525,2024-04-03,"Gold",4.99,3
"993",280804,2024-04-11,"Remove Ads",4.99,17
"994",275614,2024-04-07,"Gold",4.99,2
"995",302598,2024-04-19,"Gold",4.99,8
"996",298284,2024-04-03,"Gold",4.99,7
"997",290779,2024-04-11,"Remove Ads",4.99,1
"998",307811,2024-04-16,"Promotion",4.99,1
"999",277700,2024-04-24,"Gold",4.99,1
"1000",292230,2024-04-04,"Gold",9.99,17
"1001",288815,2024-03-28,"Promotion",4.99,1
"1002",305028,2024-04-06,"Gold",4.99,1
"1003",275379,2024-03-12,"Remove Ads",4.99,4
"1004",287427,2024-03-28,"Remove Ads",4.99,5
"1005",287427,2024-04-04,"Remove Ads",4.99,6
"1006",278294,2024-04-12,"Remove Ads",4.99,7
"1007",284707,2024-03-23,"Gold",9.99,20
"1008",273898,2024-04-06,"Promotion",4.99,6
"1009",305048,2024-04-08,"Promotion",9.99,16
"1010",304987,2024-03-24,"Remove Ads",4.99,12
"1011",292039,2024-04-20,"Gold",4.99,1
"1012",281888,2024-04-28,"Gold",4.99,1
"1013",309087,2024-03-16,"Promotion",4.99,1
"1014",300180,2024-03-21,"Promotion",4.99,2
"1015",303692,2024-04-08,"Promotion",4.99,5
"1016",302039,2024-04-19,"Gold",4.99,3
"1017",276293,2024-04-21,"Promotion",4.99,32
"1018",288371,2024-04-23,"Remove Ads",4.99,9
"1019",279443,2024-04-29,"Promotion",4.99,11
"1020",273642,2024-03-03,"Promotion",4.99,1
"1021",304552,2024-04-08,"Promotion",9.99,4
"1022",304727,2024-03-05,"Gold",9.99,2
"1023",277398,2024-03-03,"Gold",4.99,4
"1024",304865,2024-03-11,"Gold",9.99,12
"1025",304865,2024-04-09,"Remove Ads",4.99,19
"1026",279199,2024-03-23,"Gold",9.99,57
"1027",302906,2024-03-24,"Remove Ads",4.99,5
"1028",305348,2024-04-08,"Gold",4.99,3
"1029",280588,2024-04-06,"Gold",4.99,3
"1030",294167,2024-03-06,"Gold",9.99,1
"1031",302824,2024-03-17,"Gold",4.99,1
"1032",308247,2024-03-15,"Gold",9.99,6
"1033",282798,2024-04-09,"Gold",4.99,23
"1034",296187,2024-03-03,"Promotion",4.99,2
"1035",287308,2024-04-01,"Promotion",4.99,1
"1036",279558,2024-04-28,"Remove Ads",4.99,9
"1037",281025,2024-04-16,"Gold",4.99,1
"1038",282406,2024-04-20,"Gold",9.99,2
"1039",294718,2024-05-01,"Promotion",9.99,6
"1040",302261,2024-04-17,"Promotion",4.99,1
"1041",300596,2024-03-23,"Promotion",4.99,3
"1042",274301,2024-04-30,"Promotion",4.99,2
"1043",292230,2024-03-23,"Promotion",4.99,10
"1044",277453,2024-04-24,"Promotion",9.99,9
"1045",307126,2024-03-20,"Gold",9.99,2
"1046",305048,2024-03-23,"Gold",9.99,2
"1047",304726,2024-04-19,"Gold",4.99,1
"1048",299625,2024-03-16,"Gold",4.99,13
"1049",274793,2024-03-04,"Gold",4.99,1
"1050",289456,2024-04-09,"Promotion",4.99,1
"1051",298742,2024-04-19,"Promotion",6.99,11
"1052",301461,2024-03-06,"Promotion",4.99,2
"1053",279373,2024-04-16,"Promotion",4.99,1
"1054",279443,2024-03-25,"Gold",4.99,2
"1055",279443,2024-04-02,"Promotion",4.99,5
"1056",289867,2024-04-25,"Gold",4.99,6
"1057",298176,2024-04-10,"Remove Ads",4.99,10
"1058",299527,2024-03-03,"Gold",4.99,3
"1059",272505,2024-04-29,"Promotion",4.99,3
"1060",287149,2024-03-05,"Promotion",4.99,1
"1061",304152,2024-04-21,"Gold",4.99,7
"1062",281203,2024-04-19,"Promotion",4.99,1
"1063",295423,2024-03-22,"Remove Ads",4.99,4
"1064",300183,2024-03-03,"Gold",4.99,2
"1065",284665,2024-04-06,"Promotion",4.99,5
"1066",288203,2024-04-30,"Promotion",4.99,8
"1067",308247,2024-04-14,"Remove Ads",4.99,8
